Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Portugal,39.3999,-8.2245,07-25-20,49955,1716,35010,13229,Europe
,Qatar,25.3548,51.1839,07-25-20,109036,164,105750,3122,Eastern Mediterranean
,Romania,45.9432,24.9668,07-25-20,43678,2165,25373,16140,Europe
,Russia,61.52401,105.318756,07-25-20,805332,13172,596064,196096,Europe
,Rwanda,-1.9403,29.8739,07-25-20,1752,5,907,840,Africa
,Saint Lucia,13.9094,-60.9789,07-25-20,24,0,22,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,07-25-20,52,0,39,13,Americas
,San Marino,43.9424,12.4578,07-25-20,699,42,657,0,Europe
,Saudi Arabia,23.885942,45.079162,07-25-20,264973,2703,217782,44488,Eastern Mediterranean
,Senegal,14.4974,-14.4524,07-25-20,9552,187,6364,3001,Africa
,Serbia,44.0165,21.0059,07-25-20,22852,518,0,22334,Europe
,Seychelles,-4.6796,55.492,07-25-20,114,0,39,75,Africa
,Singapore,1.2833,103.8333,07-25-20,49888,27,45352,4509,Western Pacific
,Slovakia,48.669,19.699,07-25-20,2141,28,1577,536,Europe
,Slovenia,46.1512,14.9955,07-25-20,2066,116,1678,272,Europe
,Somalia,5.152149,46.199616,07-25-20,3178,93,1521,1564,Eastern Mediterranean
,South Africa,-30.5595,22.9375,07-25-20,434200,6655,263054,164491,Africa
,Spain,40.463667,-3.74922,07-25-20,272421,28432,150376,93613,Europe
,Sri Lanka,7.873054,80.771797,07-25-20,2770,11,2103,656,South-East Asia
,Sudan,12.8628,30.2176,07-25-20,11385,717,5890,4778,Eastern Mediterranean
,Suriname,3.9193,-56.0278,07-25-20,1381,23,853,505,Americas
,Sweden,60.128161,18.643501,07-25-20,78997,5697,0,73300,Europe
,Switzerland,46.8182,8.2275,07-25-20,34302,1977,30500,1825,Europe
,Taiwan*,23.7,121,07-25-20,458,7,440,11,Western Pacific
,Tanzania,-6.369028,34.888822,07-25-20,509,21,183,305,Africa
,Thailand,15.870032,100.992541,07-25-20,3282,58,3109,115,South-East Asia
,Togo,8.6195,0.8248,07-25-20,853,17,587,249,Africa
,Trinidad and Tobago,10.6918,-61.2225,07-25-20,147,8,128,11,Americas
,Tunisia,33.886917,9.537499,07-25-20,1443,50,1133,260,Eastern Mediterranean
,Turkey,38.9637,35.2433,07-25-20,225173,5596,208477,11100,Europe
,Uganda,1.373333,32.290275,07-25-20,1103,1,982,120,Africa
,Ukraine,48.3794,31.1656,07-25-20,65317,1610,36573,27134,Europe
,United Arab Emirates,23.424076,53.847818,07-25-20,58562,343,51628,6591,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,07-25-20,153,9,139,5,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,07-25-20,203,1,202,0,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,07-25-20,584,47,533,4,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,07-25-20,185,0,180,5,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,07-25-20,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,07-25-20,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,07-25-20,298681,45738,0,252943,Europe
,Uruguay,-32.5228,-55.7658,07-25-20,1174,34,947,193,Americas
,US,40,-100,07-25-20,4178970,146465,1279414,2753091,Americas
,Uzbekistan,41.377491,64.585262,07-25-20,19952,111,10831,9010,Europe
,Venezuela,6.4238,-66.5897,07-25-20,14929,138,8795,5996,Americas
,Vietnam,14.058324,108.277199,07-25-20,417,0,365,52,Western Pacific
,Zambia,-13.133897,27.849332,07-25-20,4328,139,1953,2236,Africa
,Zimbabwe,-19.015438,29.154857,07-25-20,2434,34,518,1882,Africa
,Dominica,15.415,-61.371,07-25-20,18,0,18,0,Americas
,Grenada,12.1165,-61.679,07-25-20,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,07-25-20,1616,11,0,1605,Africa
,Syria,34.802075,38.996815,07-25-20,627,36,0,591,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,07-25-20,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,07-25-20,48,2,26,20,Americas
,Laos,19.85627,102.495496,07-25-20,20,0,19,1,Western Pacific
,Libya,26.3351,17.228331,07-25-20,2547,58,510,1979,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,07-25-20,10306,75,3282,6949,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,07-25-20,1954,26,803,1125,Africa
,Mali,17.570692,-3.996166,07-25-20,2503,123,1907,473,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,07-25-20,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,07-25-20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,07-25-20,14,0,0,14,Americas
,Kosovo,42.602636,20.902977,07-25-20,6917,169,3753,2995,Europe
,Burma,21.9162,95.956,07-25-20,348,6,288,54,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,07-25-20,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,07-25-20,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,07-25-20,92,2,28,62,Europe
,Botswana,-22.3285,24.6849,07-25-20,686,1,52,633,Africa
,Burundi,-3.3731,29.9189,07-25-20,361,1,279,81,Africa
,Sierra Leone,8.460555,-11.779889,07-25-20,1768,66,1297,405,Africa
,Malawi,-13.2543,34.3015,07-25-20,3453,87,1373,1993,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,07-25-20,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,07-25-20,4,0,1,3,Europe
,South Sudan,6.877,31.307,07-25-20,2258,45,1175,1038,Africa
,Western Sahara,24.2155,-12.8858,07-25-20,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,07-25-20,862,14,662,186,Africa
,Yemen,15.552727,48.516388,07-25-20,1674,474,780,420,Eastern Mediterranean
,Comoros,-11.6455,43.3333,07-25-20,340,7,324,9,Africa
,Tajikistan,38.861,71.2761,07-25-20,7150,59,5906,1185,Europe
,Lesotho,-29.61,28.2336,07-25-20,419,9,69,341,Africa
,Afghanistan,33.93911,67.709953,07-26-20,36157,1259,25180,9718,Eastern Mediterranean
,Albania,41.1533,20.1683,07-26-20,4763,138,2682,1943,Europe
,Algeria,28.0339,1.6596,07-26-20,27357,1155,18088,8114,Africa
,Andorra,42.5063,1.5218,07-26-20,897,52,803,42,Europe
,Angola,-11.2027,17.8739,07-26-20,932,40,242,650,Africa
,Antigua and Barbuda,17.0608,-61.7964,07-26-20,82,3,60,19,Americas
,Argentina,-38.4161,-63.6167,07-26-20,162526,2939,70518,89069,Americas
,Armenia,40.0691,45.0382,07-26-20,37317,705,26478,10134,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,07-26-20,113,3,109,1,Western Pacific
New South Wales,Australia,-33.8688,151.2093,07-26-20,3685,49,2989,647,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,07-26-20,31,0,30,1,Western Pacific
Queensland,Australia,-27.4698,153.0251,07-26-20,1076,6,1063,7,Western Pacific
South Australia,Australia,-34.9285,138.6007,07-26-20,447,4,441,2,Western Pacific
Tasmania,Australia,-42.8821,147.3272,07-26-20,229,13,215,1,Western Pacific
Victoria,Australia,-37.8136,144.9631,07-26-20,8696,77,3680,4939,Western Pacific
Western Australia,Australia,-31.9505,115.8605,07-26-20,658,9,647,2,Western Pacific
,Austria,47.5162,14.5501,07-26-20,20472,712,18209,1551,Europe
,Azerbaijan,40.1431,47.5769,07-26-20,30050,417,22684,6949,Europe
,Bahamas,25.025885,-78.035889,07-26-20,342,11,91,240,Americas
,Bahrain,26.0275,50.55,07-26-20,39131,140,35689,3302,Eastern Mediterranean
,Bangladesh,23.685,90.3563,07-26-20,223453,2928,123882,96643,South-East Asia
,Barbados,13.1939,-59.5432,07-26-20,110,7,94,9,Americas
,Belarus,53.7098,27.9534,07-26-20,67132,534,60425,6173,Europe
,Belgium,50.8333,4.469936,07-26-20,66026,9821,17438,38767,Europe
,Benin,9.3077,2.3158,07-26-20,1770,35,1036,699,Africa
,Bhutan,27.5142,90.4336,07-26-20,95,0,85,10,South-East Asia
,Bolivia,-16.2902,-63.5887,07-26-20,69429,2583,21169,45677,Americas
,Bosnia and Herzegovina,43.9159,17.6791,07-26-20,9767,280,4555,4932,Europe
,Brazil,-14.235,-51.9253,07-26-20,2419091,87004,1812913,519174,Americas
,Brunei,4.5353,114.7277,07-26-20,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,07-26-20,10427,340,5355,4732,Europe
,Burkina Faso,12.2383,-1.5616,07-26-20,1086,53,920,113,Africa
,Cabo Verde,16.5388,-23.0418,07-26-20,2307,22,1447,838,Africa
,Cambodia,11.55,104.9167,07-26-20,225,0,143,82,Western Pacific
,Cameroon,3.848,11.5021,07-26-20,16708,385,14539,1784,Africa
Alberta,Canada,53.9333,-116.5765,07-26-20,10086,178,0,9908,Americas
British Columbia,Canada,53.7267,-127.6476,07-26-20,3419,191,0,3228,Americas
Manitoba,Canada,53.7609,-98.8139,07-26-20,394,7,0,387,Americas
New Brunswick,Canada,46.5653,-66.4619,07-26-20,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,07-26-20,266,3,0,263,Americas
Nova Scotia,Canada,44.682,-63.7443,07-26-20,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,07-26-20,40558,2806,0,37752,Americas
Prince Edward Island,Canada,46.5107,-63.4168,07-26-20,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,07-26-20,58583,5667,0,52916,Americas
Saskatchewan,Canada,52.9399,-106.4509,07-26-20,1178,16,0,1162,Americas
,Central African Republic,6.6111,20.9394,07-26-20,4599,59,1546,2994,Africa
,Chad,15.4542,18.7322,07-26-20,915,75,810,30,Africa
,Chile,-35.6751,-71.543,07-26-20,345790,9112,318095,18583,Americas
Anhui,China,31.8257,117.2264,07-26-20,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,07-26-20,929,9,881,39,Western Pacific
Chongqing,China,30.0572,107.874,07-26-20,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,07-26-20,366,1,361,4,Western Pacific
Gansu,China,35.7518,104.2861,07-26-20,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,07-26-20,1672,8,1645,19,Western Pacific
Guangxi,China,23.8298,108.7881,07-26-20,255,2,253,0,Western Pacific
Guizhou,China,26.8154,106.8748,07-26-20,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,07-26-20,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,07-26-20,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,07-26-20,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,07-26-20,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,07-26-20,2633,18,1495,1120,Western Pacific
Hubei,China,30.9756,112.2707,07-26-20,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,07-26-20,1019,4,1015,0,Western Pacific
